Txn_ID,Txn_Date,SKU,Warehouse_ID,Txn_Type,Quantity,Unit_Cost
INV01895,2026-02-08,SKU00141,WH-BLR,Outbound,55,1331.57
INV01896,2026-02-06,SKU00040,WH-DEL,Outbound,3,4161.45
INV01897,2026-05-28,SKU00138,WH-MUM,Inbound,106,9387.59
INV01898,2026-02-04,SKU00191,WH-BLR,Outbound,18,584.77
INV01899,2026-05-01,SKU00053,WH-DEL,Outbound,11,868.57
INV01900,2026-04-16,SKU00494,WH-MUM,Outbound,53,311.32
INV01901,2026-06-04,SKU00023,WH-KOL,Outbound,14,2516.42
INV01902,2026-02-13,SKU00172,WH-MUM,Outbound,53,2264.57
INV01903,2026-03-21,SKU00392,WH-BLR,Inbound,522,52.43
INV01904,2026-03-11,SKU00352,WH-MUM,Outbound,15,1791.37
INV01905,2026-07-13,SKU00043,WH-MUM,Outbound,29,1179.69
INV01906,2026-06-10,SKU00342,WH-BLR,Inbound,691,2400.48
INV01907,2026-04-20,SKU00242,WH-MUM,Inbound,334,1895.03
INV01908,2026-06-30,SKU00404,WH-DEL,Outbound,16,609.33
INV01909,2026-02-10,SKU00310,WH-BLR,Outbound,17,6386.15
INV01910,2026-05-13,SKU00419,WH-KOL,Outbound,25,440.1
INV01911,2026-02-19,SKU00252,WH-BLR,Outbound,43,8701.98
INV01912,2026-03-11,SKU00013,WH-MUM,Inbound,159,1784.82
INV01913,2026-07-29,SKU00378,WH-MUM,Inbound,701,1263.95
INV01914,2026-05-11,SKU00500,WH-MUM,Outbound,2,5429.77
INV01915,2026-06-14,SKU00104,WH-KOL,Inbound,213,585.83
INV01916,2026-06-30,SKU00151,WH-BLR,Outbound,31,929.95
INV01917,2026-02-02,SKU00481,WH-MUM,Inbound,140,1046.17
INV01918,2026-07-09,SKU00295,WH-KOL,Inbound,643,662.59
INV01919,2026-04-17,SKU00064,WH-KOL,Outbound,47,709.46
INV01920,2026-05-24,SKU00395,WH-BLR,Outbound,54,1053.28
INV01921,2026-07-17,SKU00432,WH-MUM,Inbound,180,1455.14
INV01922,2026-03-22,SKU00393,WH-DEL,Outbound,54,9518.82
INV01923,2026-04-16,SKU00230,WH-MUM,Outbound,5,1265.91
INV01924,2026-04-04,SKU00343,WH-MUM,Inbound,228,2347.38
INV01925,2026-04-25,SKU00085,WH-DEL,Outbound,29,3148.47
INV01926,2026-03-30,SKU00053,WH-DEL,Outbound,48,868.57
INV01927,2026-02-02,SKU00369,WH-DEL,Inbound,437,8667.87
INV01928,2026-05-11,SKU00243,WH-MUM,Outbound,10,11188.78
INV01929,2026-07-02,SKU00193,WH-KOL,Inbound,498,176.72
INV01930,2026-06-18,SKU00290,WH-DEL,Outbound,5,8503.82
INV01931,2026-04-17,SKU00094,WH-DEL,Inbound,548,575.1
INV01932,2026-05-08,SKU00040,WH-DEL,Outbound,14,4161.45
INV01933,2026-07-14,SKU00431,WH-DEL,Inbound,274,9608.31
INV01934,2026-03-01,SKU00417,WH-DEL,Outbound,33,8095.48
INV01935,2026-02-02,SKU00069,WH-KOL,Outbound,41,4763.58
INV01936,2026-03-27,SKU00321,WH-MUM,Inbound,565,874.13
INV01937,2026-02-03,SKU00490,WH-KOL,Outbound,20,1787.72
INV01938,2026-03-07,SKU00382,WH-BLR,Outbound,53,2309.85
INV01939,2026-05-03,SKU00455,WH-DEL,Outbound,8,1331.76
INV01940,2026-07-17,SKU00435,WH-KOL,Outbound,1,1890.71
INV01941,2026-02-23,SKU00031,WH-MUM,Outbound,34,670.48
INV01942,2026-06-26,SKU00084,WH-DEL,Outbound,27,1208.11
INV01943,2026-06-07,SKU00249,WH-MUM,Inbound,787,1814.53
INV01944,2026-05-08,SKU00048,WH-KOL,Outbound,18,315.62
INV01945,2026-02-19,SKU00334,WH-BLR,Outbound,10,1179.4
INV01946,2026-03-08,SKU00121,WH-MUM,Outbound,58,1919.73
INV01947,2026-02-04,SKU00401,WH-BLR,Outbound,17,1900.66
INV01948,2026-05-26,SKU00030,WH-BLR,Inbound,424,795.94
INV01949,2026-05-31,SKU00410,WH-KOL,Outbound,23,1875.94
INV01950,2026-06-04,SKU00081,WH-MUM,Inbound,199,836.66
INV01951,2026-02-11,SKU00017,WH-DEL,Inbound,95,2836.86
INV01952,2026-03-09,SKU00070,WH-MUM,Inbound,789,758.25
INV01953,2026-03-18,SKU00366,WH-BLR,Inbound,99,2401.22
INV01954,2026-03-05,SKU00481,WH-MUM,Inbound,723,1046.17
INV01955,2026-05-17,SKU00005,WH-BLR,Outbound,2,94.7
INV01956,2026-05-05,SKU00036,WH-DEL,Outbound,58,1364.59
INV01957,2026-04-08,SKU00448,WH-MUM,Outbound,43,11512.49
INV01958,2026-05-05,SKU00379,WH-MUM,Inbound,342,4206.88
INV01959,2026-03-23,SKU00421,WH-KOL,Outbound,41,253.19
INV01960,2026-05-05,SKU00432,WH-MUM,Inbound,233,1455.14
INV01961,2026-06-27,SKU00223,WH-KOL,Outbound,2,2179.94
INV01962,2026-04-05,SKU00388,WH-KOL,Outbound,6,1917.96
INV01963,2026-05-03,SKU00440,WH-BLR,Inbound,340,905.06
INV01964,2026-04-11,SKU00284,WH-DEL,Inbound,554,2058.16
INV01965,2026-05-21,SKU00279,WH-MUM,Outbound,51,1021.55
INV01966,2026-06-28,SKU00188,WH-DEL,Inbound,118,5522.04
INV01967,2026-03-06,SKU00435,WH-KOL,Inbound,365,1890.71
INV01968,2026-02-27,SKU00035,WH-BLR,Outbound,21,445.07
INV01969,2026-05-05,SKU00271,WH-MUM,Inbound,331,1798.35
INV01970,2026-03-29,SKU00383,WH-KOL,Inbound,420,707.86
INV01971,2026-07-28,SKU00008,WH-BLR,Outbound,56,2301.12
INV01972,2026-02-24,SKU00294,WH-BLR,Inbound,239,1140.9
INV01973,2026-07-29,SKU00249,WH-MUM,Outbound,52,1814.53
INV01974,2026-03-18,SKU00111,WH-MUM,Outbound,14,174.54
INV01975,2026-03-15,SKU00160,WH-KOL,Outbound,17,11066.49
INV01976,2026-06-29,SKU00301,WH-MUM,Outbound,7,1418.75
INV01977,2026-03-02,SKU00039,WH-MUM,Outbound,39,9834.23
INV01978,2026-05-18,SKU00182,WH-DEL,Inbound,683,10232.53
INV01979,2026-06-19,SKU00476,WH-MUM,Outbound,15,1133.85
INV01980,2026-06-23,SKU00316,WH-MUM,Inbound,538,2498.51
INV01981,2026-06-01,SKU00488,WH-DEL,Outbound,49,2491.44
INV01982,2026-02-01,SKU00275,WH-BLR,Outbound,16,7591.41
INV01983,2026-03-02,SKU00233,WH-MUM,Outbound,32,219.39
INV01984,2026-02-04,SKU00120,WH-KOL,Outbound,7,3821.05
INV01985,2026-07-16,SKU00173,WH-MUM,Inbound,693,11441.53
INV01986,2026-04-01,SKU00093,WH-DEL,Inbound,376,450.31
INV01987,2026-07-09,SKU00464,WH-BLR,Outbound,19,2473.24
INV01988,2026-04-01,SKU00130,WH-BLR,Outbound,35,2485.49
INV01989,2026-05-05,SKU00122,WH-BLR,Outbound,47,10686.17
INV01990,2026-06-23,SKU00255,WH-MUM,Outbound,54,11085.77
INV01991,2026-06-23,SKU00495,WH-BLR,Inbound,509,772.9
INV01992,2026-06-24,SKU00481,WH-MUM,Outbound,59,1046.17
INV01993,2026-03-16,SKU00242,WH-MUM,Outbound,43,1895.03
INV01994,2026-04-05,SKU00324,WH-KOL,Outbound,17,1652.07
INV01995,2026-05-18,SKU00183,WH-BLR,Outbound,42,418.97
INV01996,2026-04-09,SKU00431,WH-DEL,Outbound,16,9608.31
INV01997,2026-04-25,SKU00383,WH-KOL,Inbound,762,707.86
INV01998,2026-02-02,SKU00101,WH-KOL,Inbound,99,1999.68
INV01999,2026-06-30,SKU00466,WH-DEL,Inbound,461,11449.89
INV02000,2026-04-05,SKU00006,WH-KOL,Outbound,56,687.85
INV02001,2026-07-13,SKU00406,WH-KOL,Inbound,129,10375.09
INV02002,2026-04-02,SKU00204,WH-KOL,Inbound,399,820.72
INV02003,2026-06-19,SKU00359,WH-KOL,Inbound,132,9757.49
INV02004,2026-04-09,SKU00237,WH-KOL,Inbound,101,1075.51
INV02005,2026-03-22,SKU00054,WH-BLR,Outbound,55,1923.43
INV02006,2026-07-13,SKU00080,WH-KOL,Inbound,362,6023.78
INV02007,2026-02-04,SKU00065,WH-MUM,Outbound,56,2082.57
INV02008,2026-05-31,SKU00406,WH-KOL,Outbound,21,10375.09
INV02009,2026-07-22,SKU00431,WH-DEL,Inbound,89,9608.31
INV02010,2026-05-30,SKU00477,WH-MUM,Inbound,778,699.44
INV02011,2026-04-25,SKU00318,WH-DEL,Inbound,524,8028.65
INV02012,2026-03-28,SKU00258,WH-KOL,Inbound,117,2854.17
INV02013,2026-03-02,SKU00344,WH-BLR,Inbound,537,440.76
INV02014,2026-03-10,SKU00156,WH-MUM,Outbound,21,7355.2
INV02015,2026-06-22,SKU00363,WH-MUM,Outbound,1,5713.08
INV02016,2026-05-16,SKU00193,WH-KOL,Inbound,331,176.72
INV02017,2026-06-27,SKU00055,WH-MUM,Outbound,44,681.63
INV02018,2026-06-29,SKU00371,WH-BLR,Inbound,364,644.58
INV02019,2026-04-22,SKU00144,WH-BLR,Outbound,2,875.3
INV02020,2026-06-23,SKU00118,WH-KOL,Inbound,647,221.33
INV02021,2026-07-04,SKU00375,WH-BLR,Outbound,10,2972.67
INV02022,2026-05-28,SKU00091,WH-DEL,Inbound,298,7317.96
INV02023,2026-06-17,SKU00485,WH-KOL,Inbound,162,3725.58
INV02024,2026-07-04,SKU00001,WH-DEL,Outbound,33,2287.34
INV02025,2026-04-16,SKU00476,WH-MUM,Outbound,34,1133.85
INV02026,2026-07-13,SKU00117,WH-MUM,Inbound,216,1222.09
INV02027,2026-02-18,SKU00066,WH-MUM,Outbound,39,4782.22
INV02028,2026-06-15,SKU00124,WH-BLR,Inbound,64,9532.62
INV02029,2026-04-08,SKU00274,WH-KOL,Inbound,156,6759.66
INV02030,2026-05-12,SKU00398,WH-DEL,Inbound,654,1619.31
INV02031,2026-07-21,SKU00055,WH-MUM,Inbound,632,681.63
INV02032,2026-03-16,SKU00009,WH-BLR,Inbound,751,1444.57
INV02033,2026-05-12,SKU00295,WH-KOL,Outbound,29,662.59
INV02034,2026-04-11,SKU00288,WH-BLR,Outbound,24,2081.82
INV02035,2026-04-24,SKU00300,WH-KOL,Outbound,21,2270.99
INV02036,2026-02-15,SKU00018,WH-BLR,Outbound,49,8731.17
INV02037,2026-03-09,SKU00098,WH-KOL,Outbound,41,10029.72
INV02038,2026-04-23,SKU00262,WH-KOL,Outbound,16,882.31
INV02039,2026-03-30,SKU00492,WH-BLR,Outbound,27,1123.17
INV02040,2026-04-29,SKU00365,WH-BLR,Outbound,59,1218.85
INV02041,2026-04-18,SKU00128,WH-DEL,Inbound,452,2884.26
INV02042,2026-06-09,SKU00111,WH-MUM,Inbound,427,174.54
INV02043,2026-06-24,SKU00437,WH-MUM,Outbound,13,875.62
INV02044,2026-06-03,SKU00035,WH-BLR,Outbound,39,445.07
INV02045,2026-02-06,SKU00488,WH-DEL,Outbound,35,2491.44
INV02046,2026-06-10,SKU00490,WH-KOL,Outbound,20,1787.72
INV02047,2026-07-10,SKU00487,WH-KOL,Inbound,103,2169.7
INV02048,2026-05-30,SKU00129,WH-DEL,Outbound,15,9327.43
INV02049,2026-06-19,SKU00363,WH-MUM,Outbound,32,5713.08
INV02050,2026-04-28,SKU00036,WH-DEL,Inbound,52,1364.59
INV02051,2026-02-27,SKU00385,WH-DEL,Inbound,180,2272.63
INV02052,2026-05-16,SKU00486,WH-MUM,Outbound,38,837.97
INV02053,2026-05-19,SKU00168,WH-MUM,Inbound,67,867.2
INV02054,2026-02-15,SKU00226,WH-BLR,Outbound,49,11667.08
INV02055,2026-07-29,SKU00195,WH-BLR,Outbound,24,2145.91
INV02056,2026-04-08,SKU00380,WH-BLR,Inbound,653,380.87
INV02057,2026-07-26,SKU00484,WH-BLR,Inbound,129,1498.14
INV02058,2026-04-15,SKU00102,WH-DEL,Outbound,7,1168.19
INV02059,2026-06-12,SKU00039,WH-MUM,Outbound,23,9834.23
INV02060,2026-07-25,SKU00258,WH-KOL,Outbound,51,2854.17
INV02061,2026-07-26,SKU00251,WH-MUM,Inbound,227,8829.48
INV02062,2026-03-13,SKU00286,WH-KOL,Outbound,40,11666.17
INV02063,2026-04-29,SKU00123,WH-DEL,Outbound,34,5972.23
INV02064,2026-05-31,SKU00036,WH-DEL,Outbound,58,1364.59
INV02065,2026-05-25,SKU00087,WH-KOL,Inbound,167,115.0
INV02066,2026-02-13,SKU00072,WH-MUM,Outbound,39,6769.78
INV02067,2026-04-30,SKU00147,WH-MUM,Inbound,748,2653.82
INV02068,2026-02-09,SKU00382,WH-BLR,Inbound,192,2309.85
INV02069,2026-07-04,SKU00395,WH-BLR,Inbound,728,1053.28
INV02070,2026-03-18,SKU00273,WH-MUM,Outbound,36,10833.62
INV02071,2026-03-29,SKU00341,WH-BLR,Inbound,725,166.31
INV02072,2026-06-24,SKU00340,WH-KOL,Outbound,18,1389.69
INV02073,2026-02-27,SKU00235,WH-DEL,Outbound,47,6615.42
INV02074,2026-06-28,SKU00083,WH-KOL,Inbound,644,6849.78
INV02075,2026-05-04,SKU00219,WH-KOL,Outbound,34,802.72
INV02076,2026-03-29,SKU00224,WH-KOL,Outbound,59,6709.79
INV02077,2026-04-07,SKU00164,WH-DEL,Outbound,4,2749.43
INV02078,2026-06-13,SKU00013,WH-MUM,Outbound,24,1784.82
INV02079,2026-06-28,SKU00380,WH-BLR,Inbound,221,380.87
INV02080,2026-06-21,SKU00051,WH-BLR,Inbound,364,2441.51
INV02081,2026-05-04,SKU00073,WH-DEL,Outbound,1,867.66
INV02082,2026-02-15,SKU00433,WH-MUM,Inbound,536,5339.29
INV02083,2026-02-16,SKU00114,WH-KOL,Inbound,694,8859.95
INV02084,2026-05-21,SKU00493,WH-BLR,Inbound,707,558.06
INV02085,2026-06-09,SKU00220,WH-MUM,Inbound,158,4706.79
INV02086,2026-02-28,SKU00203,WH-KOL,Inbound,605,380.44
INV02087,2026-03-01,SKU00086,WH-BLR,Outbound,53,1011.59
INV02088,2026-07-20,SKU00353,WH-MUM,Outbound,32,1292.72
INV02089,2026-04-16,SKU00281,WH-BLR,Outbound,31,6051.72
INV02090,2026-06-14,SKU00185,WH-BLR,Outbound,25,7837.47
INV02091,2026-03-21,SKU00153,WH-BLR,Outbound,54,1195.75
INV02092,2026-05-18,SKU00360,WH-DEL,Inbound,140,7805.28
INV02093,2026-04-21,SKU00345,WH-KOL,Inbound,516,5493.81
INV02094,2026-03-24,SKU00448,WH-MUM,Inbound,782,11512.49
INV02095,2026-07-21,SKU00006,WH-KOL,Inbound,314,687.85
INV02096,2026-06-23,SKU00028,WH-BLR,Outbound,12,2400.36
INV02097,2026-05-02,SKU00259,WH-BLR,Inbound,89,1430.12
INV02098,2026-02-23,SKU00086,WH-BLR,Outbound,21,1011.59
INV02099,2026-03-22,SKU00493,WH-BLR,Outbound,53,558.06
INV02100,2026-04-29,SKU00257,WH-BLR,Inbound,164,2345.8
INV02101,2026-05-23,SKU00404,WH-DEL,Outbound,6,609.33
INV02102,2026-07-15,SKU00404,WH-DEL,Outbound,54,609.33
INV02103,2026-06-10,SKU00061,WH-DEL,Outbound,34,3874.45
INV02104,2026-06-21,SKU00246,WH-KOL,Outbound,38,2079.08
INV02105,2026-07-28,SKU00164,WH-DEL,Inbound,787,2749.43
INV02106,2026-05-28,SKU00326,WH-MUM,Outbound,29,1987.62
INV02107,2026-03-01,SKU00434,WH-BLR,Outbound,10,3062.04
INV02108,2026-02-26,SKU00202,WH-BLR,Outbound,53,3409.91
INV02109,2026-04-07,SKU00035,WH-BLR,Outbound,33,445.07
INV02110,2026-05-28,SKU00014,WH-KOL,Inbound,713,8341.7
INV02111,2026-05-26,SKU00354,WH-BLR,Inbound,55,8745.97
INV02112,2026-02-07,SKU00083,WH-KOL,Inbound,196,6849.78
INV02113,2026-06-19,SKU00038,WH-KOL,Outbound,3,3912.67
INV02114,2026-02-19,SKU00285,WH-BLR,Outbound,34,2040.13
INV02115,2026-06-07,SKU00126,WH-MUM,Outbound,44,2406.61
INV02116,2026-06-20,SKU00278,WH-MUM,Outbound,51,5478.21
INV02117,2026-05-18,SKU00492,WH-BLR,Outbound,20,1123.17
INV02118,2026-03-10,SKU00187,WH-MUM,Inbound,685,461.96
INV02119,2026-04-11,SKU00443,WH-KOL,Inbound,435,2005.51
INV02120,2026-05-30,SKU00094,WH-DEL,Outbound,15,575.1
INV02121,2026-07-17,SKU00198,WH-KOL,Outbound,6,10809.09
INV02122,2026-07-06,SKU00090,WH-MUM,Outbound,57,10547.52
INV02123,2026-06-25,SKU00338,WH-MUM,Inbound,614,10439.58
INV02124,2026-05-07,SKU00109,WH-KOL,Outbound,27,2319.81
INV02125,2026-05-17,SKU00231,WH-MUM,Inbound,561,11833.47
INV02126,2026-04-23,SKU00089,WH-MUM,Outbound,30,1266.65
INV02127,2026-02-04,SKU00021,WH-BLR,Outbound,57,1201.01
INV02128,2026-04-26,SKU00499,WH-BLR,Outbound,45,2025.27
INV02129,2026-07-14,SKU00419,WH-KOL,Inbound,755,440.1
INV02130,2026-04-26,SKU00350,WH-BLR,Outbound,56,2294.26
INV02131,2026-02-07,SKU00395,WH-BLR,Inbound,781,1053.28
INV02132,2026-07-28,SKU00050,WH-BLR,Outbound,5,1378.09
INV02133,2026-07-07,SKU00480,WH-BLR,Outbound,6,2279.72
INV02134,2026-06-29,SKU00318,WH-DEL,Inbound,641,8028.65
INV02135,2026-06-04,SKU00042,WH-DEL,Outbound,30,366.12
INV02136,2026-06-09,SKU00464,WH-BLR,Outbound,22,2473.24
INV02137,2026-02-12,SKU00102,WH-DEL,Inbound,454,1168.19
INV02138,2026-04-24,SKU00134,WH-DEL,Outbound,44,3530.0
INV02139,2026-02-23,SKU00145,WH-MUM,Outbound,27,1430.63
INV02140,2026-05-20,SKU00089,WH-MUM,Outbound,7,1266.65
INV02141,2026-07-28,SKU00309,WH-MUM,Inbound,648,1171.45
INV02142,2026-04-15,SKU00323,WH-BLR,Outbound,21,499.13
INV02143,2026-05-01,SKU00481,WH-MUM,Inbound,685,1046.17
INV02144,2026-07-24,SKU00388,WH-KOL,Outbound,18,1917.96
INV02145,2026-04-20,SKU00415,WH-KOL,Outbound,7,10691.87
INV02146,2026-04-16,SKU00155,WH-MUM,Inbound,53,1737.81
INV02147,2026-03-10,SKU00440,WH-BLR,Inbound,641,905.06
INV02148,2026-06-15,SKU00387,WH-MUM,Outbound,13,1977.63
INV02149,2026-03-05,SKU00492,WH-BLR,Inbound,325,1123.17
INV02150,2026-03-06,SKU00084,WH-DEL,Inbound,431,1208.11
INV02151,2026-02-02,SKU00371,WH-BLR,Outbound,9,644.58
INV02152,2026-03-03,SKU00388,WH-KOL,Outbound,50,1917.96
INV02153,2026-03-24,SKU00253,WH-MUM,Outbound,10,11334.19
INV02154,2026-04-10,SKU00319,WH-MUM,Inbound,196,595.08
INV02155,2026-06-02,SKU00107,WH-BLR,Outbound,22,5299.07
INV02156,2026-07-09,SKU00363,WH-MUM,Outbound,1,5713.08
INV02157,2026-05-30,SKU00158,WH-MUM,Inbound,405,9970.62
INV02158,2026-02-03,SKU00497,WH-KOL,Outbound,32,1676.27
INV02159,2026-06-11,SKU00310,WH-BLR,Inbound,477,6386.15
INV02160,2026-07-15,SKU00015,WH-DEL,Outbound,38,7048.89
INV02161,2026-06-07,SKU00470,WH-MUM,Outbound,25,882.17
INV02162,2026-02-06,SKU00133,WH-DEL,Outbound,28,1838.05
INV02163,2026-04-25,SKU00236,WH-BLR,Inbound,178,2085.22
INV02164,2026-03-16,SKU00384,WH-MUM,Inbound,62,971.4
INV02165,2026-07-20,SKU00250,WH-KOL,Inbound,721,3336.03
INV02166,2026-03-09,SKU00229,WH-KOL,Outbound,12,1018.62
INV02167,2026-02-10,SKU00264,WH-BLR,Outbound,54,111.35
INV02168,2026-03-09,SKU00175,WH-MUM,Outbound,40,9741.4
INV02169,2026-05-11,SKU00413,WH-MUM,Inbound,446,5304.73
INV02170,2026-02-06,SKU00290,WH-DEL,Outbound,55,8503.82
INV02171,2026-07-03,SKU00326,WH-MUM,Outbound,17,1987.62
INV02172,2026-04-15,SKU00462,WH-BLR,Inbound,676,517.67
INV02173,2026-04-06,SKU00251,WH-MUM,Outbound,14,8829.48
INV02174,2026-03-12,SKU00015,WH-DEL,Outbound,2,7048.89
INV02175,2026-05-03,SKU00305,WH-DEL,Inbound,362,3004.65
INV02176,2026-03-18,SKU00113,WH-KOL,Inbound,389,1673.2
INV02177,2026-06-07,SKU00077,WH-MUM,Outbound,21,2528.25
INV02178,2026-04-11,SKU00490,WH-KOL,Inbound,612,1787.72
INV02179,2026-06-30,SKU00014,WH-KOL,Outbound,49,8341.7
INV02180,2026-03-13,SKU00357,WH-MUM,Outbound,11,825.85
INV02181,2026-03-14,SKU00168,WH-MUM,Outbound,58,867.2
INV02182,2026-06-08,SKU00440,WH-BLR,Inbound,385,905.06
INV02183,2026-03-28,SKU00490,WH-KOL,Outbound,27,1787.72
INV02184,2026-03-13,SKU00063,WH-MUM,Inbound,797,10724.93
INV02185,2026-02-03,SKU00329,WH-BLR,Outbound,52,2228.79
INV02186,2026-03-23,SKU00053,WH-DEL,Outbound,30,868.57
INV02187,2026-06-22,SKU00042,WH-DEL,Inbound,637,366.12
INV02188,2026-05-12,SKU00380,WH-BLR,Outbound,11,380.87
INV02189,2026-03-16,SKU00262,WH-KOL,Inbound,525,882.31
INV02190,2026-04-03,SKU00186,WH-BLR,Outbound,42,166.06
INV02191,2026-03-31,SKU00070,WH-MUM,Outbound,47,758.25
INV02192,2026-03-25,SKU00274,WH-KOL,Inbound,606,6759.66
INV02193,2026-02-08,SKU00353,WH-MUM,Outbound,50,1292.72
INV02194,2026-05-30,SKU00468,WH-MUM,Inbound,198,961.59
INV02195,2026-04-24,SKU00289,WH-DEL,Inbound,74,781.96
INV02196,2026-04-07,SKU00474,WH-KOL,Outbound,58,7851.39
INV02197,2026-07-12,SKU00340,WH-KOL,Inbound,419,1389.69
INV02198,2026-02-23,SKU00209,WH-KOL,Outbound,10,680.56
INV02199,2026-03-05,SKU00379,WH-MUM,Outbound,42,4206.88
INV02200,2026-07-05,SKU00275,WH-BLR,Outbound,50,7591.41
INV02201,2026-06-28,SKU00206,WH-KOL,Outbound,24,7902.26
INV02202,2026-03-05,SKU00031,WH-MUM,Inbound,200,670.48
INV02203,2026-04-01,SKU00126,WH-MUM,Inbound,446,2406.61
INV02204,2026-03-22,SKU00229,WH-KOL,Inbound,76,1018.62
INV02205,2026-02-19,SKU00041,WH-DEL,Outbound,22,1123.07
INV02206,2026-02-15,SKU00347,WH-DEL,Outbound,44,757.27
INV02207,2026-07-16,SKU00468,WH-MUM,Outbound,54,961.59
INV02208,2026-07-26,SKU00420,WH-BLR,Inbound,282,655.32
INV02209,2026-07-03,SKU00008,WH-BLR,Outbound,33,2301.12
INV02210,2026-02-16,SKU00281,WH-BLR,Outbound,13,6051.72
INV02211,2026-04-27,SKU00370,WH-MUM,Outbound,27,5792.33
INV02212,2026-02-03,SKU00336,WH-BLR,Outbound,42,1514.56
INV02213,2026-06-19,SKU00452,WH-MUM,Outbound,53,323.23
INV02214,2026-02-16,SKU00281,WH-BLR,Outbound,18,6051.72
INV02215,2026-03-12,SKU00243,WH-MUM,Inbound,616,11188.78
INV02216,2026-02-08,SKU00493,WH-BLR,Outbound,36,558.06
INV02217,2026-03-24,SKU00006,WH-KOL,Outbound,41,687.85
INV02218,2026-07-15,SKU00352,WH-MUM,Outbound,30,1791.37
INV02219,2026-06-21,SKU00340,WH-KOL,Inbound,112,1389.69
INV02220,2026-03-23,SKU00065,WH-MUM,Outbound,16,2082.57
INV02221,2026-02-04,SKU00116,WH-MUM,Outbound,12,3552.65
INV02222,2026-06-08,SKU00425,WH-KOL,Inbound,205,5885.58
INV02223,2026-02-04,SKU00149,WH-BLR,Outbound,28,543.76
INV02224,2026-05-20,SKU00203,WH-KOL,Inbound,436,380.44
INV02225,2026-05-15,SKU00277,WH-MUM,Inbound,678,9601.1
INV02226,2026-05-08,SKU00177,WH-DEL,Outbound,7,2327.45
INV02227,2026-07-01,SKU00080,WH-KOL,Outbound,25,6023.78
INV02228,2026-07-01,SKU00049,WH-BLR,Outbound,6,366.94
INV02229,2026-03-12,SKU00170,WH-KOL,Inbound,713,854.17
INV02230,2026-07-28,SKU00169,WH-BLR,Outbound,3,9131.35
INV02231,2026-02-14,SKU00332,WH-MUM,Inbound,137,672.03
INV02232,2026-06-11,SKU00392,WH-BLR,Outbound,41,52.43
INV02233,2026-02-21,SKU00347,WH-DEL,Outbound,23,757.27
INV02234,2026-05-30,SKU00036,WH-DEL,Outbound,12,1364.59
INV02235,2026-05-03,SKU00452,WH-MUM,Outbound,36,323.23
INV02236,2026-04-12,SKU00239,WH-BLR,Inbound,400,631.96
INV02237,2026-02-01,SKU00332,WH-MUM,Inbound,94,672.03
INV02238,2026-04-04,SKU00330,WH-BLR,Outbound,5,849.1
INV02239,2026-07-17,SKU00038,WH-KOL,Outbound,22,3912.67
INV02240,2026-04-13,SKU00261,WH-DEL,Inbound,509,7060.4
INV02241,2026-03-15,SKU00056,WH-MUM,Outbound,55,169.48
INV02242,2026-04-01,SKU00490,WH-KOL,Outbound,9,1787.72
INV02243,2026-07-16,SKU00396,WH-BLR,Inbound,344,5350.41
INV02244,2026-07-14,SKU00384,WH-MUM,Inbound,304,971.4
INV02245,2026-04-08,SKU00275,WH-BLR,Outbound,42,7591.41
INV02246,2026-06-30,SKU00485,WH-KOL,Outbound,57,3725.58
INV02247,2026-03-08,SKU00074,WH-KOL,Outbound,15,5681.87
INV02248,2026-02-08,SKU00346,WH-BLR,Outbound,45,1095.65
INV02249,2026-03-01,SKU00302,WH-BLR,Outbound,30,182.43
INV02250,2026-06-05,SKU00073,WH-DEL,Inbound,592,867.66
INV02251,2026-07-20,SKU00116,WH-MUM,Outbound,15,3552.65
INV02252,2026-07-23,SKU00294,WH-BLR,Outbound,3,1140.9
INV02253,2026-06-05,SKU00030,WH-BLR,Inbound,252,795.94
INV02254,2026-03-10,SKU00318,WH-DEL,Inbound,672,8028.65
INV02255,2026-06-08,SKU00136,WH-BLR,Outbound,7,2010.34
INV02256,2026-03-16,SKU00076,WH-MUM,Outbound,22,2157.69
INV02257,2026-03-10,SKU00154,WH-KOL,Outbound,56,4016.0
INV02258,2026-02-26,SKU00376,WH-BLR,Inbound,483,883.34
INV02259,2026-05-25,SKU00226,WH-BLR,Inbound,53,11667.08
INV02260,2026-05-03,SKU00072,WH-MUM,Outbound,36,6769.78
INV02261,2026-02-16,SKU00479,WH-MUM,Outbound,19,8467.6
INV02262,2026-04-26,SKU00432,WH-MUM,Outbound,59,1455.14
INV02263,2026-02-24,SKU00267,WH-MUM,Inbound,431,2154.47
INV02264,2026-04-10,SKU00156,WH-MUM,Inbound,70,7355.2
INV02265,2026-02-06,SKU00489,WH-BLR,Outbound,18,1585.7
INV02266,2026-02-10,SKU00273,WH-MUM,Outbound,1,10833.62
INV02267,2026-05-21,SKU00241,WH-MUM,Inbound,776,2478.55
INV02268,2026-04-16,SKU00246,WH-KOL,Inbound,173,2079.08
INV02269,2026-07-11,SKU00309,WH-MUM,Inbound,103,1171.45
INV02270,2026-04-07,SKU00356,WH-MUM,Outbound,36,9157.17
INV02271,2026-06-13,SKU00362,WH-KOL,Inbound,328,11036.39
INV02272,2026-02-23,SKU00401,WH-BLR,Inbound,368,1900.66
INV02273,2026-02-19,SKU00117,WH-MUM,Inbound,309,1222.09
INV02274,2026-05-10,SKU00334,WH-BLR,Inbound,471,1179.4
