Return_ID,Order_ID,SKU,Seller_ID,Warehouse_ID,Return_Reason,Return_Date,Refund_Amount,Resolution_Time_hrs,Return_Category
RET01185,ORD001437,SKU00077,SEL0040,WH-MUM,Wrong Item Delivered,2026-03-24,3918.19,52,Seller Fault
RET01186,ORD003959,SKU00444,SEL0065,WH-DEL,Changed Mind,2026-05-10,13217.38,63,Customer Preference
RET01187,ORD006418,SKU00009,SEL0094,WH-BLR,Quality Not as Expected,2026-08-06,2044.92,56,Customer Preference
RET01188,ORD006111,SKU00448,SEL0098,WH-MUM,Damaged Product,2026-06-01,15872.9,95,Seller Fault
RET01189,ORD011077,SKU00095,SEL0143,WH-BLR,Size Issue,2026-05-08,3227.78,20,Customer Preference
RET01190,ORD004387,SKU00314,SEL0057,WH-MUM,Product Defective,2026-03-25,2847.34,71,Seller Fault
RET01191,ORD008831,SKU00246,SEL0095,WH-KOL,Damaged Product,2026-05-30,3063.02,94,Seller Fault
RET01192,ORD002273,SKU00299,SEL0116,WH-KOL,Quality Not as Expected,2026-07-09,7006.83,115,Customer Preference
RET01193,ORD001007,SKU00452,SEL0056,WH-MUM,Damaged Product,2026-06-12,1167.45,74,Seller Fault
RET01194,ORD007279,SKU00112,SEL0010,WH-DEL,Quality Not as Expected,2026-05-26,2460.01,6,Customer Preference
RET01195,ORD001993,SKU00300,SEL0050,WH-KOL,Size Issue,2026-03-09,2781.03,59,Customer Preference
RET01196,ORD001188,SKU00199,SEL0036,WH-MUM,Size Issue,2026-08-07,2479.35,45,Customer Preference
RET01197,ORD004254,SKU00312,SEL0022,WH-MUM,Changed Mind,2026-03-13,4454.16,108,Customer Preference
RET01198,ORD001258,SKU00113,SEL0095,WH-KOL,Wrong Item Delivered,2026-05-28,2430.05,84,Seller Fault
RET01199,ORD005886,SKU00248,SEL0031,WH-KOL,Better Price Found,2026-07-23,5189.94,10,Customer Preference
RET01200,ORD006891,SKU00178,SEL0115,WH-DEL,Changed Mind,2026-05-31,34523.96,13,Customer Preference
RET01201,ORD010774,SKU00257,SEL0008,WH-BLR,Size Issue,2026-07-14,3259.69,52,Customer Preference
RET01202,ORD002745,SKU00447,SEL0066,WH-DEL,Quality Not as Expected,2026-05-26,838.48,19,Customer Preference
RET01203,ORD003851,SKU00346,SEL0104,WH-BLR,Quality Not as Expected,2026-05-21,3408.56,113,Customer Preference
RET01204,ORD011229,SKU00162,SEL0005,WH-BLR,Damaged Product,2026-07-02,3019.6,27,Seller Fault
RET01205,ORD006782,SKU00126,SEL0045,WH-MUM,Damaged Product,2026-02-16,2830.35,118,Seller Fault
RET01206,ORD007714,SKU00121,SEL0056,WH-MUM,Changed Mind,2026-02-18,3011.1,114,Customer Preference
RET01207,ORD010469,SKU00062,SEL0054,WH-BLR,Size Issue,2026-05-31,45581.46,92,Customer Preference
RET01208,ORD000814,SKU00195,SEL0068,WH-BLR,Quality Not as Expected,2026-02-20,5688.6,51,Customer Preference
RET01209,ORD006937,SKU00088,SEL0001,WH-BLR,Size Issue,2026-06-09,1329.47,8,Customer Preference
RET01210,ORD001078,SKU00209,SEL0076,WH-KOL,Wrong Item Delivered,2026-02-27,936.59,28,Seller Fault
RET01211,ORD007516,SKU00138,SEL0114,WH-MUM,Damaged Product,2026-03-26,14760.39,9,Seller Fault
RET01212,ORD004509,SKU00027,SEL0133,WH-MUM,Changed Mind,2026-05-17,3070.28,91,Customer Preference
RET01213,ORD001296,SKU00295,SEL0120,WH-KOL,Product Defective,2026-05-23,986.82,73,Seller Fault
RET01214,ORD009752,SKU00051,SEL0094,WH-BLR,Wrong Item Delivered,2026-07-19,3246.85,30,Seller Fault
RET01215,ORD002791,SKU00393,SEL0136,WH-DEL,Wrong Item Delivered,2026-05-24,12879.11,20,Seller Fault
RET01216,ORD007946,SKU00241,SEL0002,WH-MUM,Better Price Found,2026-05-17,3137.67,76,Customer Preference
RET01217,ORD005431,SKU00319,SEL0002,WH-MUM,Late Delivery,2026-03-01,902.55,115,Logistics Fault
RET01218,ORD003235,SKU00443,SEL0095,WH-KOL,Size Issue,2026-05-08,2818.72,26,Customer Preference
RET01219,ORD011287,SKU00299,SEL0116,WH-KOL,Product Defective,2026-02-25,7006.83,58,Seller Fault
RET01220,ORD008508,SKU00231,SEL0013,WH-MUM,Damaged Product,2026-03-28,44163.63,72,Seller Fault
RET01221,ORD001612,SKU00181,SEL0056,WH-MUM,Wrong Item Delivered,2026-06-20,798.91,82,Seller Fault
RET01222,ORD009357,SKU00079,SEL0150,WH-BLR,Product Defective,2026-06-03,12602.88,105,Seller Fault
RET01223,ORD010623,SKU00259,SEL0033,WH-BLR,Wrong Item Delivered,2026-04-10,1881.53,107,Seller Fault
RET01224,ORD009122,SKU00164,SEL0128,WH-DEL,Damaged Product,2026-07-10,10550.4,13,Seller Fault
RET01225,ORD010293,SKU00446,SEL0141,WH-MUM,Damaged Product,2026-05-27,1738.15,86,Seller Fault
RET01226,ORD002323,SKU00372,SEL0141,WH-MUM,Size Issue,2026-06-22,1981.11,107,Customer Preference
RET01227,ORD006279,SKU00123,SEL0003,WH-DEL,Changed Mind,2026-04-03,15925.7,81,Customer Preference
RET01228,ORD009805,SKU00424,SEL0119,WH-MUM,Better Price Found,2026-06-04,1180.6,72,Customer Preference
RET01229,ORD003559,SKU00474,SEL0120,WH-KOL,Product Defective,2026-07-22,11371.28,32,Seller Fault
RET01230,ORD005546,SKU00003,SEL0010,WH-DEL,Product Defective,2026-08-04,1696.46,109,Seller Fault
RET01231,ORD006386,SKU00268,SEL0012,WH-KOL,Quality Not as Expected,2026-03-16,80.4,31,Customer Preference
RET01232,ORD005900,SKU00239,SEL0105,WH-BLR,Wrong Item Delivered,2026-07-06,1539.16,70,Seller Fault
RET01233,ORD011380,SKU00232,SEL0088,WH-MUM,Quality Not as Expected,2026-07-15,2516.34,37,Customer Preference
RET01234,ORD011205,SKU00086,SEL0008,WH-BLR,Wrong Item Delivered,2026-04-02,4751.7,89,Seller Fault
RET01235,ORD000887,SKU00010,SEL0093,WH-MUM,Changed Mind,2026-02-19,8950.56,35,Customer Preference
RET01236,ORD008104,SKU00137,SEL0128,WH-DEL,Quality Not as Expected,2026-05-31,9828.93,104,Customer Preference
RET01237,ORD004844,SKU00285,SEL0080,WH-BLR,Quality Not as Expected,2026-05-15,2997.57,4,Customer Preference
RET01238,ORD009485,SKU00212,SEL0018,WH-KOL,Changed Mind,2026-04-20,10205.74,37,Customer Preference
RET01239,ORD002865,SKU00223,SEL0077,WH-KOL,Late Delivery,2026-03-25,3123.91,81,Logistics Fault
RET01240,ORD004144,SKU00104,SEL0031,WH-KOL,Damaged Product,2026-03-03,809.67,73,Seller Fault
RET01241,ORD009418,SKU00128,SEL0102,WH-DEL,Better Price Found,2026-04-18,7350.78,87,Customer Preference
RET01242,ORD000166,SKU00418,SEL0090,WH-MUM,Wrong Item Delivered,2026-03-27,3517.2,43,Seller Fault
RET01243,ORD006340,SKU00210,SEL0063,WH-MUM,Size Issue,2026-04-18,14944.44,56,Customer Preference
RET01244,ORD005145,SKU00335,SEL0015,WH-MUM,Late Delivery,2026-08-01,8422.26,60,Logistics Fault
RET01245,ORD011304,SKU00242,SEL0090,WH-MUM,Quality Not as Expected,2026-06-04,2940.41,22,Customer Preference
RET01246,ORD011333,SKU00196,SEL0046,WH-BLR,Changed Mind,2026-06-16,1252.48,111,Customer Preference
RET01247,ORD010138,SKU00381,SEL0025,WH-MUM,Changed Mind,2026-03-14,3774.09,50,Customer Preference
RET01248,ORD004794,SKU00052,SEL0132,WH-DEL,Changed Mind,2026-04-01,1787.46,68,Customer Preference
RET01249,ORD006588,SKU00146,SEL0005,WH-BLR,Changed Mind,2026-08-06,13307.88,37,Customer Preference
RET01250,ORD001650,SKU00258,SEL0018,WH-KOL,Damaged Product,2026-06-24,8713.72,71,Seller Fault
RET01251,ORD007307,SKU00225,SEL0029,WH-MUM,Better Price Found,2026-03-23,21036.42,56,Customer Preference
RET01252,ORD010501,SKU00417,SEL0085,WH-DEL,Wrong Item Delivered,2026-05-02,34953.72,110,Seller Fault
RET01253,ORD006625,SKU00121,SEL0056,WH-MUM,Quality Not as Expected,2026-07-13,3011.1,66,Customer Preference
RET01254,ORD007886,SKU00210,SEL0063,WH-MUM,Changed Mind,2026-07-29,4981.48,20,Customer Preference
RET01255,ORD010102,SKU00227,SEL0006,WH-MUM,Damaged Product,2026-02-25,358.98,104,Seller Fault
RET01256,ORD001740,SKU00282,SEL0121,WH-MUM,Quality Not as Expected,2026-06-12,5393.58,31,Customer Preference
RET01257,ORD009534,SKU00170,SEL0099,WH-KOL,Damaged Product,2026-04-23,2006.82,86,Seller Fault
RET01258,ORD010304,SKU00219,SEL0081,WH-KOL,Damaged Product,2026-07-26,3169.14,89,Seller Fault
RET01259,ORD006051,SKU00215,SEL0069,WH-DEL,Quality Not as Expected,2026-04-10,9124.18,13,Customer Preference
RET01260,ORD007531,SKU00315,SEL0023,WH-BLR,Product Defective,2026-04-11,2304.18,96,Seller Fault
RET01261,ORD008445,SKU00488,SEL0134,WH-DEL,Product Defective,2026-06-06,3036.2,34,Seller Fault
RET01262,ORD009009,SKU00354,SEL0009,WH-BLR,Damaged Product,2026-08-01,40375.77,44,Seller Fault
RET01263,ORD009999,SKU00120,SEL0037,WH-KOL,Late Delivery,2026-06-09,4863.29,28,Logistics Fault
RET01264,ORD000549,SKU00082,SEL0054,WH-BLR,Damaged Product,2026-03-30,7495.59,68,Seller Fault
RET01265,ORD003671,SKU00069,SEL0099,WH-KOL,Damaged Product,2026-05-04,14707.92,54,Seller Fault
RET01266,ORD002198,SKU00435,SEL0077,WH-KOL,Late Delivery,2026-08-12,2569.61,60,Logistics Fault
RET01267,ORD004716,SKU00194,SEL0064,WH-MUM,Product Defective,2026-04-28,4065.64,60,Seller Fault
RET01268,ORD001730,SKU00012,SEL0033,WH-BLR,Quality Not as Expected,2026-07-16,981.55,69,Customer Preference
RET01269,ORD003156,SKU00405,SEL0082,WH-MUM,Wrong Item Delivered,2026-06-07,1563.04,58,Seller Fault
RET01270,ORD005046,SKU00306,SEL0116,WH-KOL,Wrong Item Delivered,2026-06-20,6199.51,27,Seller Fault
RET01271,ORD006712,SKU00294,SEL0011,WH-BLR,Size Issue,2026-07-10,4976.28,24,Customer Preference
RET01272,ORD000360,SKU00271,SEL0114,WH-MUM,Size Issue,2026-02-16,2565.15,43,Customer Preference
RET01273,ORD009905,SKU00400,SEL0075,WH-BLR,Better Price Found,2026-03-10,10458.59,39,Customer Preference
RET01274,ORD000888,SKU00214,SEL0049,WH-BLR,Quality Not as Expected,2026-04-12,11656.1,14,Customer Preference
RET01275,ORD005334,SKU00019,SEL0078,WH-KOL,Size Issue,2026-04-04,13244.02,12,Customer Preference
RET01276,ORD009331,SKU00139,SEL0080,WH-BLR,Late Delivery,2026-07-12,3064.01,9,Logistics Fault
RET01277,ORD011265,SKU00202,SEL0042,WH-BLR,Late Delivery,2026-03-06,8434.92,31,Logistics Fault
RET01278,ORD001820,SKU00279,SEL0034,WH-MUM,Wrong Item Delivered,2026-03-14,2711.88,47,Seller Fault
RET01279,ORD009697,SKU00489,SEL0137,WH-BLR,Quality Not as Expected,2026-08-19,2128.55,109,Customer Preference
RET01280,ORD007877,SKU00202,SEL0042,WH-BLR,Size Issue,2026-06-28,12652.38,37,Customer Preference
RET01281,ORD006607,SKU00489,SEL0137,WH-BLR,Damaged Product,2026-03-21,4257.1,29,Seller Fault
RET01282,ORD008672,SKU00009,SEL0094,WH-BLR,Damaged Product,2026-07-19,4089.84,100,Seller Fault
RET01283,ORD004634,SKU00163,SEL0097,WH-MUM,Better Price Found,2026-03-21,7188.57,63,Customer Preference
RET01284,ORD006297,SKU00308,SEL0048,WH-MUM,Wrong Item Delivered,2026-04-19,1285.78,63,Seller Fault
RET01285,ORD001313,SKU00199,SEL0036,WH-MUM,Changed Mind,2026-07-12,2479.35,112,Customer Preference
RET01286,ORD010993,SKU00199,SEL0036,WH-MUM,Changed Mind,2026-06-17,2479.35,14,Customer Preference
RET01287,ORD001175,SKU00228,SEL0071,WH-BLR,Quality Not as Expected,2026-03-22,13683.46,59,Customer Preference
RET01288,ORD006029,SKU00438,SEL0103,WH-KOL,Size Issue,2026-04-06,2730.44,29,Customer Preference
RET01289,ORD007121,SKU00001,SEL0136,WH-DEL,Product Defective,2026-02-11,3209.09,4,Seller Fault
RET01290,ORD011113,SKU00103,SEL0012,WH-KOL,Size Issue,2026-05-19,5378.88,110,Customer Preference
RET01291,ORD002508,SKU00145,SEL0034,WH-MUM,Wrong Item Delivered,2026-05-04,5892.87,90,Seller Fault
RET01292,ORD010227,SKU00299,SEL0116,WH-KOL,Product Defective,2026-04-21,21020.49,88,Seller Fault
RET01293,ORD002418,SKU00361,SEL0015,WH-MUM,Changed Mind,2026-04-10,591.85,54,Customer Preference
RET01294,ORD008876,SKU00049,SEL0038,WH-BLR,Wrong Item Delivered,2026-08-05,467.42,10,Seller Fault
RET01295,ORD003772,SKU00486,SEL0138,WH-MUM,Late Delivery,2026-06-21,3827.4,68,Logistics Fault
RET01296,ORD010877,SKU00332,SEL0119,WH-MUM,Wrong Item Delivered,2026-02-14,1684.84,10,Seller Fault
RET01297,ORD004951,SKU00348,SEL0150,WH-BLR,Size Issue,2026-05-26,14288.5,32,Customer Preference
RET01298,ORD011151,SKU00082,SEL0054,WH-BLR,Better Price Found,2026-07-12,7495.59,83,Customer Preference
RET01299,ORD008460,SKU00275,SEL0075,WH-BLR,Damaged Product,2026-03-26,21019.68,38,Seller Fault
RET01300,ORD001096,SKU00452,SEL0056,WH-MUM,Late Delivery,2026-04-26,778.3,24,Logistics Fault
RET01301,ORD005645,SKU00186,SEL0023,WH-BLR,Size Issue,2026-08-14,212.39,10,Customer Preference
RET01302,ORD007739,SKU00492,SEL0038,WH-BLR,Better Price Found,2026-05-28,1531.21,47,Customer Preference
RET01303,ORD000734,SKU00078,SEL0018,WH-KOL,Changed Mind,2026-05-12,2352.3,57,Customer Preference
RET01304,ORD002404,SKU00037,SEL0073,WH-MUM,Size Issue,2026-06-11,5681.48,90,Customer Preference
RET01305,ORD006205,SKU00073,SEL0085,WH-DEL,Changed Mind,2026-03-23,1996.46,117,Customer Preference
RET01306,ORD008045,SKU00322,SEL0120,WH-KOL,Product Defective,2026-03-17,1814.62,7,Seller Fault
RET01307,ORD004414,SKU00121,SEL0056,WH-MUM,Size Issue,2026-04-27,6022.2,47,Customer Preference
RET01308,ORD004331,SKU00221,SEL0089,WH-MUM,Damaged Product,2026-07-18,9827.39,72,Seller Fault
RET01309,ORD007761,SKU00162,SEL0005,WH-BLR,Changed Mind,2026-06-13,3019.6,94,Customer Preference
RET01310,ORD000681,SKU00405,SEL0082,WH-MUM,Size Issue,2026-04-12,1563.04,42,Customer Preference
RET01311,ORD008510,SKU00289,SEL0134,WH-DEL,Product Defective,2026-03-29,2189.12,86,Seller Fault
RET01312,ORD009542,SKU00224,SEL0131,WH-KOL,Better Price Found,2026-08-12,8369.26,118,Customer Preference
RET01313,ORD005390,SKU00305,SEL0065,WH-DEL,Size Issue,2026-04-23,7477.02,20,Customer Preference
RET01314,ORD002260,SKU00197,SEL0040,WH-MUM,Size Issue,2026-03-04,18723.72,32,Customer Preference
RET01315,ORD007919,SKU00115,SEL0030,WH-BLR,Size Issue,2026-06-19,13954.02,98,Customer Preference
RET01316,ORD010829,SKU00343,SEL0097,WH-MUM,Quality Not as Expected,2026-08-02,3018.28,13,Customer Preference
RET01317,ORD008682,SKU00300,SEL0050,WH-KOL,Changed Mind,2026-04-02,2781.03,107,Customer Preference
RET01318,ORD002197,SKU00092,SEL0120,WH-KOL,Size Issue,2026-06-10,13394.67,102,Customer Preference
RET01319,ORD009043,SKU00303,SEL0033,WH-BLR,Damaged Product,2026-04-01,6952.08,114,Seller Fault
RET01320,ORD007107,SKU00207,SEL0129,WH-DEL,Quality Not as Expected,2026-06-20,9004.56,20,Customer Preference
RET01321,ORD008287,SKU00262,SEL0077,WH-KOL,Size Issue,2026-08-04,3341.55,30,Customer Preference
RET01322,ORD006545,SKU00168,SEL0062,WH-MUM,Late Delivery,2026-04-06,1126.32,4,Logistics Fault
RET01323,ORD009749,SKU00482,SEL0056,WH-MUM,Changed Mind,2026-03-03,4736.3,18,Customer Preference
RET01324,ORD008543,SKU00088,SEL0001,WH-BLR,Changed Mind,2026-05-24,2658.94,86,Customer Preference
RET01325,ORD002225,SKU00213,SEL0077,WH-KOL,Better Price Found,2026-03-23,6044.07,20,Customer Preference
RET01326,ORD007704,SKU00382,SEL0044,WH-BLR,Damaged Product,2026-06-13,6470.24,85,Seller Fault
RET01327,ORD003170,SKU00309,SEL0006,WH-MUM,Wrong Item Delivered,2026-05-14,2715.7,98,Seller Fault
RET01328,ORD008584,SKU00210,SEL0063,WH-MUM,Damaged Product,2026-07-17,9962.96,73,Seller Fault
RET01329,ORD007672,SKU00127,SEL0103,WH-KOL,Better Price Found,2026-04-04,727.21,60,Customer Preference
RET01330,ORD007661,SKU00071,SEL0107,WH-BLR,Damaged Product,2026-05-28,486.36,35,Seller Fault
RET01331,ORD010139,SKU00317,SEL0089,WH-MUM,Wrong Item Delivered,2026-07-15,18639.08,69,Seller Fault
RET01332,ORD011441,SKU00175,SEL0092,WH-MUM,Damaged Product,2026-03-08,28644.92,102,Seller Fault
RET01333,ORD001368,SKU00148,SEL0005,WH-BLR,Size Issue,2026-08-10,12268.34,15,Customer Preference
RET01334,ORD007228,SKU00072,SEL0114,WH-MUM,Late Delivery,2026-02-21,8959.24,119,Logistics Fault
RET01335,ORD002643,SKU00394,SEL0113,WH-BLR,Damaged Product,2026-02-11,4032.3,61,Seller Fault
RET01336,ORD007039,SKU00455,SEL0100,WH-DEL,Better Price Found,2026-06-23,4171.28,77,Customer Preference
RET01337,ORD003684,SKU00457,SEL0101,WH-MUM,Quality Not as Expected,2026-05-03,44332.05,26,Customer Preference
RET01338,ORD002037,SKU00230,SEL0027,WH-MUM,Quality Not as Expected,2026-05-20,1979.45,6,Customer Preference
RET01339,ORD010577,SKU00448,SEL0098,WH-MUM,Wrong Item Delivered,2026-07-12,15872.9,58,Seller Fault
RET01340,ORD008786,SKU00146,SEL0005,WH-BLR,Damaged Product,2026-06-15,13307.88,65,Seller Fault
RET01341,ORD009559,SKU00204,SEL0076,WH-KOL,Size Issue,2026-03-26,1229.66,77,Customer Preference
RET01342,ORD007117,SKU00323,SEL0043,WH-BLR,Damaged Product,2026-07-16,679.37,31,Seller Fault
RET01343,ORD008909,SKU00166,SEL0080,WH-BLR,Wrong Item Delivered,2026-04-29,1068.69,112,Seller Fault
RET01344,ORD008466,SKU00028,SEL0007,WH-BLR,Product Defective,2026-06-18,3465.24,43,Seller Fault
RET01345,ORD008729,SKU00055,SEL0097,WH-MUM,Changed Mind,2026-03-29,2890.83,103,Customer Preference
RET01346,ORD000329,SKU00181,SEL0056,WH-MUM,Product Defective,2026-07-20,798.91,46,Seller Fault
RET01347,ORD007956,SKU00335,SEL0015,WH-MUM,Quality Not as Expected,2026-06-13,2807.42,75,Customer Preference
RET01348,ORD010935,SKU00088,SEL0001,WH-BLR,Damaged Product,2026-06-15,2658.94,24,Seller Fault
RET01349,ORD004447,SKU00364,SEL0006,WH-MUM,Product Defective,2026-07-27,384.77,25,Seller Fault
RET01350,ORD009103,SKU00154,SEL0037,WH-KOL,Better Price Found,2026-08-05,17574.69,64,Customer Preference
RET01351,ORD004382,SKU00331,SEL0086,WH-KOL,Changed Mind,2026-06-16,2240.71,15,Customer Preference
RET01352,ORD005989,SKU00351,SEL0108,WH-DEL,Changed Mind,2026-06-26,4157.62,33,Customer Preference
RET01353,ORD003549,SKU00071,SEL0107,WH-BLR,Better Price Found,2026-03-27,486.36,46,Customer Preference
RET01354,ORD010729,SKU00220,SEL0040,WH-MUM,Product Defective,2026-03-13,6144.35,108,Seller Fault
RET01355,ORD001676,SKU00015,SEL0003,WH-DEL,Quality Not as Expected,2026-07-15,8508.78,61,Customer Preference
RET01356,ORD002793,SKU00376,SEL0044,WH-BLR,Changed Mind,2026-04-23,2685.0,9,Customer Preference
RET01357,ORD004087,SKU00030,SEL0011,WH-BLR,Damaged Product,2026-04-04,1113.36,61,Seller Fault
RET01358,ORD008933,SKU00264,SEL0043,WH-BLR,Size Issue,2026-07-01,141.2,38,Customer Preference
RET01359,ORD006730,SKU00394,SEL0113,WH-BLR,Damaged Product,2026-03-14,4032.3,80,Seller Fault
RET01360,ORD005061,SKU00375,SEL0042,WH-BLR,Size Issue,2026-07-13,11727.27,8,Customer Preference
RET01361,ORD007893,SKU00182,SEL0129,WH-DEL,Changed Mind,2026-02-26,25760.7,93,Customer Preference
RET01362,ORD001604,SKU00171,SEL0024,WH-MUM,Size Issue,2026-06-03,7260.06,109,Customer Preference
RET01363,ORD001708,SKU00038,SEL0018,WH-KOL,Quality Not as Expected,2026-06-10,5570.3,80,Customer Preference
RET01364,ORD001661,SKU00006,SEL0118,WH-KOL,Late Delivery,2026-03-03,1781.7,96,Logistics Fault
RET01365,ORD005750,SKU00355,SEL0005,WH-BLR,Changed Mind,2026-06-30,12142.23,107,Customer Preference
RET01366,ORD001559,SKU00244,SEL0074,WH-DEL,Wrong Item Delivered,2026-03-23,873.97,64,Seller Fault
RET01367,ORD008219,SKU00121,SEL0056,WH-MUM,Quality Not as Expected,2026-04-06,6022.2,12,Customer Preference
RET01368,ORD004298,SKU00064,SEL0081,WH-KOL,Damaged Product,2026-06-19,1632.08,6,Seller Fault
RET01369,ORD007179,SKU00427,SEL0064,WH-MUM,Late Delivery,2026-06-07,192.86,115,Logistics Fault
RET01370,ORD004932,SKU00374,SEL0091,WH-KOL,Late Delivery,2026-05-21,7545.62,51,Logistics Fault
RET01371,ORD009532,SKU00184,SEL0072,WH-KOL,Quality Not as Expected,2026-02-21,1947.38,44,Customer Preference
RET01372,ORD002097,SKU00362,SEL0135,WH-KOL,Quality Not as Expected,2026-06-06,28362.78,5,Customer Preference
RET01373,ORD002439,SKU00150,SEL0022,WH-MUM,Product Defective,2026-02-20,7079.68,79,Seller Fault
RET01374,ORD009338,SKU00419,SEL0081,WH-KOL,Better Price Found,2026-06-20,667.69,59,Customer Preference
RET01375,ORD008806,SKU00496,SEL0099,WH-KOL,Wrong Item Delivered,2026-06-27,10541.07,48,Seller Fault
RET01376,ORD009371,SKU00246,SEL0095,WH-KOL,Quality Not as Expected,2026-07-26,9189.06,61,Customer Preference
RET01377,ORD004638,SKU00064,SEL0081,WH-KOL,Quality Not as Expected,2026-04-04,816.04,96,Customer Preference
RET01378,ORD001400,SKU00057,SEL0117,WH-MUM,Damaged Product,2026-03-02,1608.41,110,Seller Fault
RET01379,ORD003840,SKU00396,SEL0140,WH-BLR,Size Issue,2026-07-08,15701.94,25,Customer Preference
RET01380,ORD001320,SKU00440,SEL0145,WH-BLR,Product Defective,2026-04-30,2650.32,41,Seller Fault
RET01381,ORD009654,SKU00182,SEL0129,WH-DEL,Better Price Found,2026-06-15,38641.05,61,Customer Preference
RET01382,ORD009290,SKU00330,SEL0143,WH-BLR,Damaged Product,2026-04-19,2132.26,67,Seller Fault
RET01383,ORD009814,SKU00136,SEL0060,WH-BLR,Damaged Product,2026-05-04,5780.38,66,Seller Fault
RET01384,ORD006182,SKU00404,SEL0106,WH-DEL,Quality Not as Expected,2026-05-29,863.1,38,Customer Preference
RET01385,ORD003737,SKU00190,SEL0142,WH-KOL,Wrong Item Delivered,2026-04-28,2275.49,20,Seller Fault
RET01386,ORD001411,SKU00365,SEL0105,WH-BLR,Product Defective,2026-03-23,1587.45,111,Seller Fault
RET01387,ORD006876,SKU00443,SEL0095,WH-KOL,Damaged Product,2026-03-01,8456.16,92,Seller Fault
RET01388,ORD002945,SKU00310,SEL0042,WH-BLR,Product Defective,2026-04-10,7346.92,95,Seller Fault
RET01389,ORD009438,SKU00356,SEL0024,WH-MUM,Damaged Product,2026-04-09,28666.2,41,Seller Fault
RET01390,ORD000895,SKU00306,SEL0116,WH-KOL,Damaged Product,2026-03-03,6199.51,77,Seller Fault
RET01391,ORD001470,SKU00462,SEL0011,WH-BLR,Late Delivery,2026-06-12,737.03,115,Logistics Fault
RET01392,ORD006835,SKU00099,SEL0060,WH-BLR,Late Delivery,2026-07-28,1320.07,66,Logistics Fault
RET01393,ORD003580,SKU00245,SEL0030,WH-BLR,Better Price Found,2026-07-30,3842.58,20,Customer Preference
RET01394,ORD000124,SKU00209,SEL0076,WH-KOL,Product Defective,2026-03-17,936.59,38,Seller Fault
RET01395,ORD011447,SKU00241,SEL0002,WH-MUM,Product Defective,2026-03-29,3137.67,72,Seller Fault
RET01396,ORD007211,SKU00274,SEL0086,WH-KOL,Wrong Item Delivered,2026-06-07,17631.5,86,Seller Fault
RET01397,ORD007209,SKU00171,SEL0024,WH-MUM,Changed Mind,2026-03-15,14520.12,5,Customer Preference
RET01398,ORD003763,SKU00456,SEL0021,WH-BLR,Wrong Item Delivered,2026-06-22,607.69,64,Seller Fault
RET01399,ORD003637,SKU00484,SEL0033,WH-BLR,Size Issue,2026-03-14,6426.15,83,Customer Preference
RET01400,ORD007584,SKU00304,SEL0103,WH-KOL,Product Defective,2026-03-09,6264.75,21,Seller Fault
RET01401,ORD002318,SKU00497,SEL0122,WH-KOL,Damaged Product,2026-04-08,5940.66,8,Seller Fault
RET01402,ORD009422,SKU00093,SEL0070,WH-DEL,Size Issue,2026-02-14,1959.87,93,Customer Preference
RET01403,ORD005113,SKU00059,SEL0133,WH-MUM,Better Price Found,2026-04-12,6463.8,112,Customer Preference
RET01404,ORD007775,SKU00393,SEL0136,WH-DEL,Better Price Found,2026-03-17,12879.11,55,Customer Preference
RET01405,ORD003816,SKU00440,SEL0145,WH-BLR,Changed Mind,2026-07-15,2650.32,17,Customer Preference
RET01406,ORD005587,SKU00037,SEL0073,WH-MUM,Damaged Product,2026-04-01,2840.74,79,Seller Fault
RET01407,ORD008513,SKU00293,SEL0105,WH-BLR,Damaged Product,2026-06-21,3859.1,73,Seller Fault
RET01408,ORD000953,SKU00439,SEL0145,WH-BLR,Size Issue,2026-06-26,6588.56,12,Customer Preference
RET01409,ORD007813,SKU00309,SEL0006,WH-MUM,Better Price Found,2026-07-22,2715.7,28,Customer Preference
RET01410,ORD005460,SKU00043,SEL0048,WH-MUM,Damaged Product,2026-02-20,3413.98,118,Seller Fault
RET01411,ORD009285,SKU00059,SEL0133,WH-MUM,Changed Mind,2026-08-06,2154.6,69,Customer Preference
RET01412,ORD006177,SKU00275,SEL0075,WH-BLR,Quality Not as Expected,2026-05-06,21019.68,86,Customer Preference
RET01413,ORD000128,SKU00104,SEL0031,WH-KOL,Size Issue,2026-08-02,1619.34,13,Customer Preference
RET01414,ORD004768,SKU00419,SEL0081,WH-KOL,Quality Not as Expected,2026-06-07,2003.07,99,Customer Preference
RET01415,ORD004937,SKU00439,SEL0145,WH-BLR,Changed Mind,2026-08-09,9882.84,93,Customer Preference
RET01416,ORD005056,SKU00103,SEL0012,WH-KOL,Product Defective,2026-04-16,5378.88,107,Seller Fault
RET01417,ORD005304,SKU00480,SEL0043,WH-BLR,Wrong Item Delivered,2026-05-27,2807.37,82,Seller Fault
RET01418,ORD011109,SKU00010,SEL0093,WH-MUM,Late Delivery,2026-05-07,8950.56,112,Logistics Fault
RET01419,ORD009615,SKU00019,SEL0078,WH-KOL,Changed Mind,2026-04-11,26488.04,68,Customer Preference
RET01420,ORD002966,SKU00131,SEL0014,WH-BLR,Damaged Product,2026-07-20,23670.36,51,Seller Fault
RET01421,ORD001924,SKU00013,SEL0025,WH-MUM,Changed Mind,2026-05-14,5291.5,80,Customer Preference
