Delivery_ID,Order_ID,City,Warehouse_ID,Rider_ID,Distance_km,Delivery_Time_hr,Delay_Days,SLA_Met,Fuel_Cost,Traffic_Level,Delivery_Status,Delivery_Month
DEL01158,ORD009581,Delhi,WH-MUM,RID018,12.5,3.4,2,No,49.8,Medium,Delivered Late,2026-04
DEL01159,ORD007785,Bengaluru,WH-BLR,RID024,15.4,2.72,0,Yes,60.95,Medium,Delivered Late,2026-07
DEL01160,ORD010661,Bengaluru,WH-BLR,RID033,9.8,3.25,0,Yes,51.75,Medium,Delivered,2026-08
DEL01161,ORD000577,Ahmedabad,WH-KOL,RID035,552.0,23.3,0,Yes,2559.78,Medium,Delivered,2026-05
DEL01162,ORD010973,Bengaluru,WH-DEL,RID035,6.0,3.05,2,No,30.25,Medium,Delivered,2026-02
DEL01163,ORD006462,Kolkata,WH-KOL,RID009,11.6,1.89,0,Yes,53.24,Low,RTO,2026-04
DEL01164,ORD000324,Bengaluru,WH-KOL,RID015,4.7,3.61,1,No,17.22,High,Delivered,2026-04
DEL01165,ORD004940,Bengaluru,WH-BLR,RID028,9.9,0.76,2,No,41.49,High,Delivered,2026-03
DEL01166,ORD011142,Mumbai,WH-MUM,RID038,13.3,0.91,0,Yes,60.83,High,Delivered,2026-05
DEL01167,ORD002124,Kolkata,WH-KOL,RID037,13.7,2.47,4,No,61.69,High,Delivered,2026-05
DEL01168,ORD004169,Delhi,WH-MUM,RID004,17.5,2.85,2,No,88.71,High,Delivered,2026-04
DEL01169,ORD001470,Ahmedabad,WH-BLR,RID006,238.9,11.74,0,Yes,1191.13,Low,Delivered,2026-05
DEL01170,ORD007859,Hyderabad,WH-DEL,RID030,778.2,33.72,1,No,3732.51,Low,Delivered,2026-07
DEL01171,ORD003484,Mumbai,WH-MUM,RID024,4.7,0.78,0,Yes,25.0,Low,RTO,2026-04
DEL01172,ORD009834,Hyderabad,WH-MUM,RID001,305.9,15.96,0,Yes,1669.44,Low,Delivered,2026-05
DEL01173,ORD004179,Pune,WH-BLR,RID037,341.8,15.57,2,No,1231.53,Medium,Delivered,2026-03
DEL01174,ORD009351,Delhi,WH-BLR,RID010,16.2,3.4,0,Yes,87.29,Medium,Delivered,2026-07
DEL01175,ORD011338,Delhi,WH-MUM,RID040,13.6,2.61,1,No,57.52,Medium,Delivered,2026-03
DEL01176,ORD010122,Bengaluru,WH-MUM,RID012,11.2,3.41,0,Yes,56.46,High,Delivered,2026-03
DEL01177,ORD009506,Mumbai,WH-KOL,RID023,14.7,6.23,1,No,70.83,Low,Delivered,2026-05
DEL01178,ORD008083,Mumbai,WH-BLR,RID019,6.3,1.24,0,Yes,26.52,Medium,Delivered,2026-04
DEL01179,ORD005033,Pune,WH-DEL,RID020,660.2,28.5,0,Yes,3413.61,Medium,Delivered,2026-05
DEL01180,ORD007083,Bengaluru,WH-MUM,RID021,11.9,2.29,0,Yes,43.72,Medium,Delivered,2026-07
DEL01181,ORD003199,Kolkata,WH-KOL,RID009,9.3,3.67,0,Yes,36.86,Medium,Delivered,2026-07
DEL01182,ORD005459,Ahmedabad,WH-KOL,RID024,274.4,13.66,0,Yes,1390.26,Medium,Delivered,2026-07
DEL01183,ORD003077,Bengaluru,WH-DEL,RID016,6.2,3.27,2,No,28.11,Medium,Delivered,2026-05
DEL01184,ORD002586,Hyderabad,WH-MUM,RID016,852.5,35.67,0,Yes,3155.12,Medium,Delivered,2026-06
DEL01185,ORD001865,Chennai,WH-KOL,RID030,1736.9,72.0,0,Yes,8304.01,Medium,Delivered,2026-06
DEL01186,ORD000287,Chennai,WH-BLR,RID020,2019.2,72.0,0,Yes,8708.61,High,Delivered,2026-07
DEL01187,ORD007672,Bengaluru,WH-KOL,RID024,10.3,1.86,1,No,37.43,High,Delivered,2026-04
DEL01188,ORD011438,Bengaluru,WH-KOL,RID019,6.3,3.37,0,Yes,22.67,Medium,Delivered,2026-03
DEL01189,ORD004073,Mumbai,WH-DEL,RID034,7.4,3.23,0,Yes,27.5,Medium,Delivered,2026-04
DEL01190,ORD007049,Hyderabad,WH-DEL,RID009,660.0,29.44,4,No,2768.52,Medium,Delivered,2026-07
DEL01191,ORD000702,Kolkata,WH-MUM,RID016,7.6,1.44,0,Yes,35.52,Medium,Delivered,2026-03
DEL01192,ORD005656,Hyderabad,WH-KOL,RID019,639.4,28.31,1,No,3125.85,Medium,Delivered,2026-07
DEL01193,ORD002233,Ahmedabad,WH-DEL,RID027,676.5,28.07,0,Yes,3257.53,High,Delivered,2026-06
DEL01194,ORD003515,Hyderabad,WH-KOL,RID018,877.8,37.17,0,Yes,3264.09,Low,Delivered,2026-04
DEL01195,ORD011359,Pune,WH-BLR,RID008,392.1,18.5,1,No,1998.6,Medium,Delivered,2026-02
DEL01196,ORD003911,Hyderabad,WH-KOL,RID040,505.4,22.57,0,Yes,2577.33,Medium,Delivered,2026-06
DEL01197,ORD001235,Kolkata,WH-MUM,RID004,16.8,3.88,0,Yes,69.96,Medium,Delivered,2026-02
DEL01198,ORD000895,Ahmedabad,WH-KOL,RID027,857.6,34.75,1,No,4311.49,Low,Delivered,2026-02
DEL01199,ORD007228,Mumbai,WH-MUM,RID006,16.4,2.22,1,No,63.88,Medium,Delivered,2026-02
DEL01200,ORD007007,Kolkata,WH-BLR,RID018,17.2,1.38,1,No,65.54,Low,Delivered,2026-03
DEL01201,ORD006684,Mumbai,WH-MUM,RID032,12.9,2.12,4,No,58.05,High,Delivered,2026-06
DEL01202,ORD006867,Chennai,WH-MUM,RID007,2021.1,72.0,4,No,7465.12,Medium,Delivered,2026-04
DEL01203,ORD004265,Bengaluru,WH-MUM,RID040,13.8,2.58,0,Yes,64.05,Low,Delivered,2026-07
DEL01204,ORD005382,Pune,WH-MUM,RID032,258.5,13.21,0,Yes,1182.93,Medium,Delivered,2026-07
DEL01205,ORD009432,Kolkata,WH-MUM,RID040,11.4,3.39,0,Yes,42.71,Medium,Delivered,2026-04
DEL01206,ORD005661,Delhi,WH-DEL,RID011,13.6,2.04,4,No,65.9,Medium,Delivered,2026-02
DEL01207,ORD005349,Delhi,WH-MUM,RID034,5.2,2.66,0,Yes,23.42,Medium,Delivered,2026-04
DEL01208,ORD004824,Bengaluru,WH-BLR,RID017,11.7,4.14,0,Yes,42.93,High,Delivered,2026-03
DEL01209,ORD007385,Chennai,WH-DEL,RID037,901.6,39.68,1,No,4235.87,Medium,Delivered,2026-07
DEL01210,ORD000250,Kolkata,WH-BLR,RID011,16.8,2.7,1,No,73.13,Medium,Delivered,2026-05
DEL01211,ORD006334,Delhi,WH-BLR,RID028,6.0,2.81,2,No,28.06,Medium,Delivered,2026-03
DEL01212,ORD009551,Delhi,WH-BLR,RID005,12.9,2.49,0,Yes,60.91,Medium,Delivered,2026-07
DEL01213,ORD007770,Pune,WH-DEL,RID019,212.6,8.19,4,No,914.05,Medium,Delivered,2026-05
DEL01214,ORD010726,Delhi,WH-BLR,RID015,16.8,1.41,0,Yes,63.09,Low,Delivered,2026-04
DEL01215,ORD002256,Kolkata,WH-BLR,RID035,13.0,2.02,1,No,61.87,Low,Delivered,2026-07
DEL01216,ORD007088,Hyderabad,WH-KOL,RID026,171.5,8.42,4,No,939.8,Low,Delivered,2026-07
DEL01217,ORD009850,Hyderabad,WH-KOL,RID005,288.3,13.14,1,No,1287.94,Medium,Delivered,2026-05
DEL01218,ORD010951,Ahmedabad,WH-MUM,RID039,603.0,25.38,0,Yes,3064.38,High,Delivered,2026-03
DEL01219,ORD001219,Ahmedabad,WH-BLR,RID007,728.1,31.08,0,Yes,3885.86,Medium,Delivered,2026-05
DEL01220,ORD010561,Bengaluru,WH-KOL,RID004,10.2,2.17,4,No,48.72,Medium,Delivered,2026-07
DEL01221,ORD010731,Hyderabad,WH-MUM,RID018,411.2,17.73,4,No,1605.52,Medium,Delivered,2026-04
DEL01222,ORD005236,Pune,WH-BLR,RID036,340.1,14.97,2,No,1644.49,High,Delivered,2026-04
DEL01223,ORD002873,Pune,WH-BLR,RID028,539.6,22.9,1,No,2227.41,Medium,Delivered,2026-02
DEL01224,ORD000472,Mumbai,WH-KOL,RID038,14.8,3.72,0,Yes,57.23,High,Delivered Late,2026-06
DEL01225,ORD002262,Hyderabad,WH-KOL,RID030,628.6,27.67,2,No,3024.92,Low,Delivered,2026-03
DEL01226,ORD007492,Delhi,WH-BLR,RID039,6.9,1.85,2,No,33.82,Low,Delivered,2026-03
DEL01227,ORD003000,Mumbai,WH-DEL,RID024,7.5,3.04,2,No,39.99,Low,Delivered,2026-03
DEL01228,ORD005295,Ahmedabad,WH-BLR,RID034,182.6,8.84,0,Yes,897.52,Medium,Delivered,2026-05
DEL01229,ORD002989,Delhi,WH-KOL,RID023,4.9,1.96,4,No,22.24,Medium,Delivered,2026-06
DEL01230,ORD006021,Kolkata,WH-BLR,RID004,4.2,1.89,0,Yes,20.08,Low,Delivered,2026-05
DEL01231,ORD010927,Chennai,WH-MUM,RID018,1472.5,62.04,4,No,8033.37,High,Delivered,2026-06
DEL01232,ORD005125,Hyderabad,WH-BLR,RID009,390.2,17.88,4,No,1838.82,High,Delivered,2026-04
DEL01233,ORD007323,Hyderabad,WH-MUM,RID019,582.5,24.89,0,Yes,2562.08,Medium,Delivered,2026-03
DEL01234,ORD007649,Ahmedabad,WH-MUM,RID020,228.1,12.47,1,No,1078.25,Medium,Delivered,2026-02
DEL01235,ORD007678,Pune,WH-BLR,RID011,842.7,35.53,1,No,4178.78,High,Delivered,2026-05
DEL01236,ORD001535,Pune,WH-MUM,RID016,658.3,27.27,4,No,3453.5,High,Delivered,2026-05
DEL01237,ORD002527,Mumbai,WH-MUM,RID030,14.3,1.89,1,No,55.73,High,Delivered,2026-05
DEL01238,ORD005669,Hyderabad,WH-BLR,RID004,867.3,35.11,0,Yes,3236.32,Low,Delivered,2026-04
DEL01239,ORD005727,Ahmedabad,WH-MUM,RID003,744.3,31.06,0,Yes,3307.82,Medium,Delivered,2026-02
DEL01240,ORD000223,Bengaluru,WH-KOL,RID014,11.9,2.03,0,Yes,59.58,Low,Delivered,2026-04
DEL01241,ORD002911,Hyderabad,WH-MUM,RID040,476.9,19.95,0,Yes,1757.91,Medium,Delivered,2026-03
DEL01242,ORD004295,Chennai,WH-KOL,RID032,2038.7,72.0,1,No,10813.19,Medium,Delivered,2026-07
DEL01243,ORD008539,Ahmedabad,WH-BLR,RID014,859.2,35.32,0,Yes,4646.96,High,Delivered,2026-03
DEL01244,ORD008616,Pune,WH-MUM,RID035,293.2,14.66,0,Yes,1607.22,Low,Delivered Late,2026-08
DEL01245,ORD008878,Ahmedabad,WH-BLR,RID020,303.6,12.52,2,No,1448.16,Low,Delivered,2026-03
DEL01246,ORD006535,Hyderabad,WH-DEL,RID024,501.3,20.79,1,No,2492.54,Medium,Delivered Late,2026-07
DEL01247,ORD001407,Ahmedabad,WH-KOL,RID021,573.2,24.98,4,No,2426.71,Medium,Delivered Late,2026-04
DEL01248,ORD002397,Delhi,WH-BLR,RID001,4.1,0.54,1,No,21.86,High,Delivered,2026-03
DEL01249,ORD009016,Kolkata,WH-BLR,RID012,10.3,2.55,1,No,38.34,High,Delivered,2026-07
DEL01250,ORD011013,Kolkata,WH-MUM,RID005,4.3,1.0,0,Yes,17.93,Medium,Delivered,2026-05
DEL01251,ORD008628,Pune,WH-BLR,RID024,346.2,16.28,4,No,1865.49,Low,Delivered,2026-07
DEL01252,ORD001763,Hyderabad,WH-KOL,RID017,362.0,15.86,1,No,1644.37,Low,Delivered,2026-02
DEL01253,ORD010487,Kolkata,WH-MUM,RID038,5.1,1.73,4,No,25.16,High,Delivered,2026-02
DEL01254,ORD010412,Kolkata,WH-MUM,RID012,5.1,2.89,1,No,23.16,Medium,Delivered,2026-04
DEL01255,ORD004355,Bengaluru,WH-KOL,RID010,6.2,2.28,0,Yes,21.75,Low,Delivered,2026-04
DEL01256,ORD009029,Hyderabad,WH-DEL,RID005,787.2,31.8,0,Yes,3150.0,Medium,Delivered,2026-05
DEL01257,ORD002269,Hyderabad,WH-BLR,RID040,866.3,36.72,0,Yes,3398.13,Medium,Delivered,2026-04
DEL01258,ORD001034,Hyderabad,WH-DEL,RID001,705.9,29.98,4,No,2726.65,High,Delivered,2026-05
DEL01259,ORD008517,Chennai,WH-KOL,RID020,1948.4,72.0,1,No,8539.93,Medium,Delivered,2026-02
DEL01260,ORD002754,Chennai,WH-BLR,RID024,1774.4,72.0,0,Yes,8938.05,High,Delivered,2026-04
DEL01261,ORD008447,Bengaluru,WH-BLR,RID001,13.7,1.65,0,Yes,60.98,Low,Delivered,2026-04
DEL01262,ORD002369,Chennai,WH-KOL,RID011,1055.7,44.44,0,Yes,5448.2,Medium,Delivered,2026-06
DEL01263,ORD005021,Hyderabad,WH-MUM,RID009,741.4,31.0,1,No,3016.24,High,Delivered,2026-07
DEL01264,ORD006460,Kolkata,WH-MUM,RID018,15.2,4.39,0,Yes,63.86,Medium,Delivered,2026-03
DEL01265,ORD011121,Chennai,WH-BLR,RID022,1965.0,72.0,1,No,10111.86,Low,Delivered,2026-05
DEL01266,ORD006775,Bengaluru,WH-MUM,RID019,15.2,2.54,1,No,75.37,Medium,Delivered,2026-06
DEL01267,ORD006733,Mumbai,WH-MUM,RID012,10.6,3.25,0,Yes,37.89,Low,Delivered,2026-03
DEL01268,ORD008847,Ahmedabad,WH-DEL,RID013,576.8,24.81,0,Yes,2591.62,Medium,Delivered,2026-06
DEL01269,ORD009642,Ahmedabad,WH-BLR,RID026,274.1,12.52,0,Yes,988.11,Medium,Delivered,2026-04
DEL01270,ORD001272,Bengaluru,WH-MUM,RID003,11.9,2.48,0,Yes,60.08,High,Delivered,2026-04
DEL01271,ORD008977,Mumbai,WH-MUM,RID034,12.4,1.56,0,Yes,55.21,Medium,Delivered,2026-04
DEL01272,ORD009070,Hyderabad,WH-DEL,RID001,751.1,31.17,1,No,3598.0,Medium,Delivered,2026-07
DEL01273,ORD010688,Bengaluru,WH-MUM,RID008,11.0,4.44,0,Yes,47.2,Medium,Delivered,2026-04
DEL01274,ORD007800,Kolkata,WH-MUM,RID039,9.3,2.31,0,Yes,33.15,Medium,Delivered,2026-06
DEL01275,ORD002323,Chennai,WH-MUM,RID039,1713.9,71.07,0,Yes,6511.49,High,RTO,2026-06
DEL01276,ORD001705,Bengaluru,WH-KOL,RID017,7.8,3.03,1,No,30.89,Medium,Delivered,2026-06
DEL01277,ORD003652,Bengaluru,WH-KOL,RID012,11.4,1.57,4,No,40.92,High,Delivered,2026-03
DEL01278,ORD005767,Mumbai,WH-KOL,RID025,7.5,0.9,0,Yes,31.04,Medium,Delivered,2026-07
DEL01279,ORD000635,Chennai,WH-MUM,RID035,1089.3,47.16,0,Yes,4477.05,Medium,Delivered Late,2026-03
DEL01280,ORD002246,Kolkata,WH-BLR,RID040,13.3,2.74,0,Yes,67.41,High,Delivered,2026-04
DEL01281,ORD003948,Chennai,WH-MUM,RID020,1635.1,67.41,2,No,6634.3,High,Delivered,2026-04
DEL01282,ORD009190,Chennai,WH-MUM,RID004,1864.7,72.0,2,No,9826.1,Medium,Delivered Late,2026-05
DEL01283,ORD006340,Chennai,WH-MUM,RID010,1175.8,49.44,0,Yes,4721.95,Medium,Delivered,2026-04
DEL01284,ORD005990,Delhi,WH-MUM,RID018,16.8,3.68,0,Yes,71.9,Low,Delivered,2026-05
DEL01285,ORD009169,Hyderabad,WH-MUM,RID010,868.7,37.61,0,Yes,3395.49,High,Delivered,2026-02
DEL01286,ORD009740,Bengaluru,WH-MUM,RID017,10.8,2.42,2,No,52.89,Low,Delivered,2026-03
DEL01287,ORD003295,Pune,WH-BLR,RID005,795.4,33.82,2,No,3119.46,Medium,Delivered,2026-08
DEL01288,ORD007749,Bengaluru,WH-MUM,RID005,10.0,3.75,0,Yes,41.2,Medium,RTO,2026-07
DEL01289,ORD008107,Hyderabad,WH-KOL,RID036,491.2,20.1,0,Yes,2466.65,Medium,Delivered,2026-03
DEL01290,ORD001328,Ahmedabad,WH-BLR,RID030,468.8,20.85,0,Yes,2173.03,Low,Delivered,2026-02
DEL01291,ORD001337,Chennai,WH-BLR,RID012,1563.2,63.36,4,No,6780.45,Low,Delivered,2026-05
DEL01292,ORD004444,Hyderabad,WH-DEL,RID019,746.2,30.19,1,No,4012.74,Medium,Delivered,2026-04
DEL01293,ORD010650,Delhi,WH-KOL,RID017,12.6,1.76,0,Yes,53.63,Medium,Delivered,2026-04
DEL01294,ORD002819,Chennai,WH-MUM,RID022,1962.1,72.0,1,No,9502.78,Medium,Delivered,2026-05
DEL01295,ORD004749,Ahmedabad,WH-BLR,RID004,206.1,10.81,1,No,1025.05,Low,Delivered,2026-02
DEL01296,ORD008618,Chennai,WH-BLR,RID003,1052.2,42.17,1,No,5589.4,Low,Delivered,2026-07
DEL01297,ORD003759,Pune,WH-MUM,RID006,412.3,19.68,0,Yes,1743.85,Medium,Delivered,2026-05
DEL01298,ORD003895,Hyderabad,WH-DEL,RID023,898.7,37.57,1,No,3750.08,Low,Delivered,2026-02
DEL01299,ORD003444,Chennai,WH-BLR,RID014,1996.8,72.0,1,No,7266.74,Medium,Delivered,2026-05
DEL01300,ORD006270,Kolkata,WH-KOL,RID037,10.1,1.75,0,Yes,38.87,Low,Delivered,2026-03
DEL01301,ORD001507,Bengaluru,WH-BLR,RID026,8.9,1.61,0,Yes,36.98,Medium,Delivered,2026-03
DEL01302,ORD009491,Pune,WH-BLR,RID021,395.4,17.43,0,Yes,1631.02,Low,Delivered Late,2026-03
DEL01303,ORD005060,Kolkata,WH-BLR,RID030,14.2,2.14,2,No,51.5,Medium,Delivered,2026-06
DEL01304,ORD002959,Hyderabad,WH-BLR,RID024,878.4,36.78,0,Yes,3259.28,Low,Delivered,2026-04
DEL01305,ORD004594,Mumbai,WH-DEL,RID008,14.0,1.74,4,No,56.76,Low,Delivered,2026-03
DEL01306,ORD000918,Pune,WH-BLR,RID018,431.8,19.17,1,No,1774.82,High,Delivered,2026-05
DEL01307,ORD008336,Hyderabad,WH-MUM,RID036,353.6,16.38,1,No,1258.51,Medium,Delivered,2026-05
DEL01308,ORD002333,Delhi,WH-MUM,RID028,8.6,2.79,0,Yes,40.38,Medium,Delivered,2026-04
DEL01309,ORD003134,Delhi,WH-MUM,RID015,16.9,3.88,0,Yes,67.32,Medium,RTO,2026-05
DEL01310,ORD004022,Mumbai,WH-DEL,RID007,8.2,2.44,0,Yes,35.61,Low,Delivered Late,2026-07
DEL01311,ORD008570,Mumbai,WH-MUM,RID030,9.4,3.0,0,Yes,46.57,High,Delivered,2026-03
DEL01312,ORD001368,Pune,WH-BLR,RID034,317.3,16.11,0,Yes,1258.71,Medium,Delivered,2026-07
DEL01313,ORD009392,Hyderabad,WH-BLR,RID005,563.2,23.76,1,No,2734.89,Low,Delivered Late,2026-06
DEL01314,ORD004721,Bengaluru,WH-MUM,RID037,8.7,2.97,0,Yes,45.03,High,Delivered,2026-04
DEL01315,ORD000686,Delhi,WH-BLR,RID022,9.3,1.66,0,Yes,50.63,High,Delivered,2026-03
DEL01316,ORD007329,Ahmedabad,WH-KOL,RID024,679.1,28.48,2,No,3141.49,Medium,Delivered,2026-04
DEL01317,ORD009924,Mumbai,WH-BLR,RID036,14.6,2.65,0,Yes,62.49,Medium,Delivered,2026-05
DEL01318,ORD009371,Bengaluru,WH-KOL,RID030,6.2,0.5,0,Yes,26.04,Medium,Delivered,2026-07
DEL01319,ORD001934,Mumbai,WH-DEL,RID021,16.9,2.4,0,Yes,71.29,High,Delivered,2026-03
DEL01320,ORD010599,Pune,WH-MUM,RID039,310.4,13.64,0,Yes,1262.68,Medium,Delivered,2026-04
DEL01321,ORD008786,Kolkata,WH-BLR,RID019,9.4,0.9,4,No,43.13,Medium,Delivered,2026-06
DEL01322,ORD000814,Pune,WH-BLR,RID039,606.1,26.91,2,No,2381.05,High,Delivered,2026-02
DEL01323,ORD010625,Ahmedabad,WH-BLR,RID021,887.2,36.75,1,No,3426.14,Medium,Delivered,2026-05
DEL01324,ORD003116,Hyderabad,WH-MUM,RID003,248.4,12.44,2,No,907.44,Medium,Delivered,2026-02
DEL01325,ORD000767,Delhi,WH-DEL,RID013,7.9,3.07,0,Yes,38.96,Low,Delivered,2026-02
DEL01326,ORD000938,Mumbai,WH-DEL,RID030,7.1,3.13,1,No,32.76,Medium,Delivered,2026-02
DEL01327,ORD006054,Ahmedabad,WH-KOL,RID007,340.4,17.96,0,Yes,1624.21,Medium,Delivered,2026-02
DEL01328,ORD000653,Hyderabad,WH-MUM,RID019,428.5,18.51,0,Yes,2212.27,High,Delivered,2026-02
DEL01329,ORD004908,Kolkata,WH-MUM,RID024,11.9,1.29,1,No,59.09,High,Delivered,2026-06
DEL01330,ORD006769,Ahmedabad,WH-DEL,RID015,586.8,27.61,0,Yes,2596.26,Low,Delivered,2026-02
DEL01331,ORD010970,Pune,WH-DEL,RID025,401.6,17.77,1,No,1563.8,Medium,Delivered,2026-03
DEL01332,ORD007560,Ahmedabad,WH-KOL,RID022,537.1,23.28,1,No,1947.14,Low,Delivered,2026-07
DEL01333,ORD003086,Ahmedabad,WH-BLR,RID004,372.7,17.78,0,Yes,1690.79,Medium,Delivered Late,2026-04
DEL01334,ORD008352,Delhi,WH-MUM,RID035,15.7,2.59,1,No,60.33,High,Delivered,2026-04
DEL01335,ORD009840,Ahmedabad,WH-BLR,RID019,479.0,20.94,0,Yes,2271.74,Low,Delivered,2026-04
DEL01336,ORD002409,Delhi,WH-DEL,RID006,17.2,3.58,0,Yes,74.41,Low,Delivered,2026-06
DEL01337,ORD004110,Bengaluru,WH-BLR,RID006,16.3,1.38,4,No,64.42,Medium,Delivered,2026-05
DEL01338,ORD003877,Delhi,WH-BLR,RID016,15.2,1.44,0,Yes,72.06,Low,Delivered,2026-05
DEL01339,ORD010646,Mumbai,WH-MUM,RID031,13.2,2.51,1,No,64.71,Medium,Delivered,2026-08
DEL01340,ORD000650,Mumbai,WH-BLR,RID027,11.7,0.56,0,Yes,50.07,High,Delivered,2026-04
DEL01341,ORD003714,Kolkata,WH-DEL,RID026,9.4,0.67,4,No,39.85,Medium,Delivered Late,2026-04
DEL01342,ORD008195,Kolkata,WH-MUM,RID040,12.5,4.16,0,Yes,52.03,Low,Delivered,2026-06
DEL01343,ORD005134,Hyderabad,WH-KOL,RID036,514.6,20.99,0,Yes,1920.44,Medium,Delivered,2026-02
DEL01344,ORD009201,Ahmedabad,WH-DEL,RID005,430.5,18.69,2,No,2209.65,Low,Delivered,2026-03
DEL01345,ORD000912,Hyderabad,WH-KOL,RID030,606.0,27.02,4,No,2371.87,High,Delivered,2026-04
DEL01346,ORD005512,Chennai,WH-BLR,RID021,1974.3,72.0,1,No,7860.65,Medium,Delivered,2026-04
DEL01347,ORD005156,Kolkata,WH-DEL,RID027,6.6,2.66,4,No,25.41,Medium,Delivered,2026-06
DEL01348,ORD010096,Delhi,WH-BLR,RID035,7.5,1.77,1,No,38.07,Medium,Delivered,2026-02
DEL01349,ORD008115,Ahmedabad,WH-MUM,RID026,298.3,13.06,0,Yes,1318.7,High,Delivered,2026-05
DEL01350,ORD006388,Chennai,WH-BLR,RID027,1749.2,71.66,0,Yes,6129.1,High,Delivered,2026-02
DEL01351,ORD002871,Kolkata,WH-MUM,RID021,16.6,2.94,0,Yes,65.56,Medium,Delivered,2026-07
DEL01352,ORD004061,Mumbai,WH-MUM,RID013,6.9,0.9,0,Yes,27.79,Low,Delivered Late,2026-06
DEL01353,ORD008307,Bengaluru,WH-BLR,RID034,16.4,3.23,1,No,63.19,Medium,Delivered Late,2026-05
DEL01354,ORD007864,Mumbai,WH-MUM,RID002,14.1,2.57,4,No,61.11,Medium,Delivered,2026-05
DEL01355,ORD007012,Ahmedabad,WH-BLR,RID018,572.7,24.24,0,Yes,3020.02,Medium,Delivered,2026-07
DEL01356,ORD001392,Chennai,WH-MUM,RID028,1753.6,72.0,4,No,6162.8,Low,Delivered Late,2026-07
DEL01357,ORD003428,Pune,WH-MUM,RID023,762.8,33.84,0,Yes,2906.83,High,Delivered Late,2026-04
DEL01358,ORD005165,Kolkata,WH-BLR,RID026,4.7,2.33,1,No,19.61,Low,Delivered,2026-02
DEL01359,ORD006421,Ahmedabad,WH-BLR,RID032,187.4,9.59,0,Yes,818.49,Low,Delivered,2026-05
DEL01360,ORD009239,Chennai,WH-MUM,RID018,1021.7,42.46,1,No,3940.24,Medium,Delivered,2026-06
DEL01361,ORD002678,Ahmedabad,WH-MUM,RID034,222.9,9.24,0,Yes,1001.95,Medium,Delivered,2026-04
DEL01362,ORD001758,Pune,WH-KOL,RID024,260.9,11.54,0,Yes,1114.21,High,Delivered,2026-04
DEL01363,ORD010603,Delhi,WH-KOL,RID020,12.2,2.44,2,No,65.16,High,Delivered Late,2026-05
DEL01364,ORD008886,Pune,WH-DEL,RID011,506.8,20.86,1,No,1797.38,Low,Delivered,2026-05
DEL01365,ORD000838,Delhi,WH-MUM,RID035,10.8,1.77,4,No,57.56,Medium,Delivered,2026-04
DEL01366,ORD003282,Kolkata,WH-BLR,RID029,9.5,1.23,1,No,46.84,Low,Delivered,2026-05
DEL01367,ORD010157,Kolkata,WH-BLR,RID023,11.9,2.55,4,No,45.47,High,Delivered,2026-04
DEL01368,ORD008219,Kolkata,WH-MUM,RID034,16.9,3.3,1,No,75.46,Medium,Delivered,2026-03
DEL01369,ORD001825,Pune,WH-DEL,RID017,747.7,32.57,4,No,3950.29,High,Delivered,2026-07
DEL01370,ORD007450,Bengaluru,WH-KOL,RID023,13.1,3.95,1,No,51.91,Medium,Delivered,2026-05
DEL01371,ORD005130,Hyderabad,WH-MUM,RID039,157.7,7.06,1,No,716.47,Medium,RTO,2026-05
DEL01372,ORD005034,Kolkata,WH-BLR,RID039,12.3,3.38,0,Yes,64.1,High,Delivered,2026-04
DEL01373,ORD006696,Bengaluru,WH-BLR,RID028,6.2,2.5,4,No,22.93,Low,Delivered Late,2026-02
DEL01374,ORD006614,Hyderabad,WH-BLR,RID037,745.1,32.18,0,Yes,3566.16,Medium,Delivered,2026-07
DEL01375,ORD006061,Chennai,WH-KOL,RID014,1330.2,56.7,0,Yes,5133.67,Low,RTO,2026-03
DEL01376,ORD010007,Ahmedabad,WH-DEL,RID034,172.2,7.13,1,No,621.79,High,Delivered,2026-03
DEL01377,ORD006567,Kolkata,WH-BLR,RID014,7.0,2.12,2,No,35.66,Medium,Delivered,2026-06
DEL01378,ORD006538,Kolkata,WH-MUM,RID016,14.3,2.09,1,No,68.15,Low,Delivered,2026-04
DEL01379,ORD003009,Delhi,WH-BLR,RID038,13.5,1.57,0,Yes,70.5,Medium,Delivered,2026-06
DEL01380,ORD001864,Kolkata,WH-BLR,RID036,9.0,2.16,0,Yes,49.03,High,Delivered,2026-07
DEL01381,ORD007410,Delhi,WH-BLR,RID014,15.3,3.0,1,No,58.73,Low,Delivered,2026-07
DEL01382,ORD011441,Kolkata,WH-MUM,RID028,17.2,2.66,0,Yes,68.83,Low,Delivered,2026-02
DEL01383,ORD011296,Bengaluru,WH-MUM,RID023,12.9,0.79,0,Yes,45.82,Medium,Delivered,2026-04
DEL01384,ORD005144,Mumbai,WH-BLR,RID036,15.9,2.39,0,Yes,74.58,Medium,Delivered,2026-07
DEL01385,ORD005505,Hyderabad,WH-BLR,RID011,896.1,36.67,1,No,3794.44,Medium,Delivered,2026-02
DEL01386,ORD003378,Bengaluru,WH-MUM,RID027,4.5,1.28,0,Yes,16.84,Low,Delivered,2026-02
DEL01387,ORD010760,Ahmedabad,WH-MUM,RID028,563.4,23.6,0,Yes,2260.08,Medium,Delivered,2026-05
DEL01388,ORD005393,Bengaluru,WH-BLR,RID031,10.3,4.14,0,Yes,48.95,Medium,Delivered,2026-06
